Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Collar_height,Collar_depth,Chamber_area,Time_of_day,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,year,Juliday,month,ecosystems,total Soil respiration,soil temperature,soil MOSITURE (%WHC),Root respiration,Rh,Ecosystems,SPEI,,,
,,153,Yang,14,,BBL,China,Shanxi,,,2019,2,39.073056,113.4975,2000,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,cinnamon,Dry,,,,,,4,760,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,10,Forests,0.841811165,0.925925926,35.42695265,,,3,-1.184913243,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,5,Forests,2.073066167,,,0.892401022,,3,1.617809315,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,6,Forests,3.353457936,,,1.282801262,,3,-1.650172685,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,7,Forests,4.063311885,,,1.554494696,,3,0.242743305,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,8,Forests,3.21389065,,,1.014066071,,3,0.415404436,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,9,Forests,3.074049601,,,1.174039803,,3,-1.956334097,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,10,Forests,1.93366143,,,0.513107794,,3,-1.001522914,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,5,Forests,1.408597831,,,0.495446325,,3,0.895906133,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,6,Forests,2.445946708,,,1.043932055,,3,0.036583581,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,7,Forests,6.175806846,,,2.763089309,,3,-0.282980796,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,8,Forests,4.53242672,,,1.594700174,,3,-0.544305565,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,9,Forests,2.51636832,,,0.685389313,,3,-0.76898967,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,10,Forests,1.49994042,,,0.199404359,,3,-1.375708864,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,5,Forests,1.739331489,,,0.623296127,,3,-0.319094967,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,6,Forests,4.842963532,,,2.652344281,,3,0.656338249,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,7,Forests,5.648327644,,,2.77045406,,3,0.569504985,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,8,Forests,9.477686471,,,6.452344321,,3,-0.278487605,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,9,Forests,4.257652825,,,1.209233193,,3,1.558548982,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,10,Forests,3.738844254,,,1.073243177,,3,1.119612902,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,5,Forests,2.246664566,,,0.365019592,,3,0.537032578,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,6,Forests,1.768718385,,,0.54654677,,3,-0.379163363,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,7,Forests,4.300703497,,,1.87030575,,3,1.768863022,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,8,Forests,4.561486687,,,1.739101723,,3,1.124458566,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,9,Forests,3.460385539,,,1.085210592,,3,-0.90464724,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,10,Forests,2.328148581,,,0.695524095,,3,0.795247442,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,5,Forests,1.42094595,,,0.350983057,,3,1.88209809,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,6,Forests,3.650722675,,,2.082663809,,3,-0.631240167,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,7,Forests,5.010001363,,,2.966942339,,3,-0.485735734,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,8,Forests,7.478019714,,,4.594107018,,3,-1.104848528,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,9,Forests,3.378300221,,,1.501349573,,3,0.037476974,,,
,,154,Yang,3,,BBL,China,Heilongjiang,Liangshui National Reserve,,2010,5,47.180556,128.888889,280,None,,,,abies nephrolepis,Temperate,forest,Managed,evergreen,,,Dry,,,,,,-0.3,805,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,10,Forests,1.333562557,,,0.199034044,,3,-0.657683296,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,7,Deserts,2.282142857,25.234375,0.115564202,,,2,-1.520948323,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,8,Deserts,0.803571429,26.328125,0.068871595,,,2,-1.332236315,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,9,Deserts,0.835714286,14.0234375,0.114396887,,,2,-1.05214985,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,10,Deserts,0.267857143,7.734375,0.120233463,,,2,0.129558851,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,1,Deserts,0.15,-13.046875,0.023346304,,,2,0.267418794,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,2,Deserts,0.225,-10.5859375,0.026848249,,,2,-0.689056213,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,4,Deserts,0.342857143,9.921875,0.086381323,,,2,0.661871676,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,5,Deserts,1.275,19.765625,0.1307393,,,2,-1.886716759,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,6,Deserts,2.292857143,23.3203125,0.107392996,,,2,0.228553906,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,7,Deserts,1.510714286,22.7734375,0.100389105,,,2,1.807910663,,,
,,155,Liu,3,,BBL,China,Inner Mongolia,Bailingmiao,,,,41.643972,110.331472,1409,None,,,,Stipa klemenzii,Temperate,SAV,,,,,Dry,,,,,,4.6,255.2,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,8,Deserts,1.596428571,18.125,0.075875486,,,2,1.31618272,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,1,Forests,0.304347826,4.011627907,32.06214689,0.112359551,0.187165775,3,1.5081713,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,2,Forests,0.304347826,4.011627907,33.24858757,0.224719101,0.213903743,3,0.395409425,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,3,Forests,1.331521739,15.1744186,27.31638418,0.533707865,0.77540107,3,0.770836347,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,4,Forests,0.989130435,15.87209302,,0.421348315,0.534759358,3,0.497530916,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,5,Forests,1.10326087,18.8372093,43.72881356,0.561797753,0.64171123,3,0.58270123,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,7,Forests,2.092391304,20.75581395,43.53107345,0.926966292,0.895721925,3,0.626573799,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,8,Forests,,24.41860465,,,,3,-1.997931291,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,9,Forests,3.576086957,25.29069767,33.74293785,1.938202247,,3,-1.275531819,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,10,Forests,2.016304348,20.23255814,22.17514124,1.54494382,0.668449198,3,0.407686138,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,11,Forests,1.331521739,15,37.59887006,0.758426966,0.828877005,3,-0.76804008,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,1,Forests,0.875,7.848837209,37.99435028,0.308988764,0.481283422,3,2.35894047,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,2,Forests,0.418478261,5.930232558,39.18079096,0.196629213,0.347593583,3,1.574924637,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,3,Forests,0.722826087,11.1627907,39.18079096,0.308988764,0.401069519,3,1.194500639,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,4,Forests,0.951086957,11.86046512,38.1920904,0.421348315,0.561497326,3,-1.630721876,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,5,Forests,0.608695652,12.03488372,40.16949153,0.365168539,0.294117647,3,0.314025887,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,6,Forests,1.788043478,20.93023256,37.99435028,0.898876404,0.935828877,3,0.667767717,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,7,Forests,2.548913043,24.94186047,37.79661017,1.06741573,1.524064171,3,1.963555624,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,8,Forests,2.586956522,25.11627907,37.79661017,1.123595506,1.524064171,3,-1.605606632,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,9,Forests,3.27173913,23.72093023,31.46892655,1.853932584,1.417112299,3,1.976769969,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,10,Forests,1.407608696,18.31395349,38.58757062,0.730337079,0.695187166,3,0.283805989,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,11,Forests,0.760869565,13.25581395,39.57627119,0.393258427,0.427807487,3,-1.173978667,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,12,Forests,1.75,18.31395349,31.46892655,1.06741573,0.855614973,3,-0.655853492,,,
,,156,Wang,3,,BBL,China,Hunan,Huitong National Research Station,,2018,3,26.666667,109.433333,,None,,,,Cunninghamia lanceolata,Subtropical,Forest,,,,reddish oxisol,Dry,,,,,,16.5,1200,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,1,Forests,0.418478261,3.662790698,35.81920904,0.224719101,0.213903743,3,-1.046281677,,,
,,157,Wang,3,,BBL,China,Inner Mongolia,Xilinhot Field Research Station of Grassland Ecosystems,,2012,3,44.166667,116.466667,1100,None,,,,Leymus chinensis,Temperate,Grassland,,,,cheasnut soil,Dry,,,,,,3.37,322.6,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,5,Grassland,0.543624161,,,,,4,-0.369605073,,,
,,157,Wang,3,,BBL,China,Inner Mongolia,Xilinhot Field Research Station of Grassland Ecosystems,,2012,3,44.166667,116.466667,1100,None,,,,Leymus chinensis,Temperate,Grassland,,,,cheasnut soil,Dry,,,,,,3.37,322.6,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,6,Grassland,0.88590604,,,,,4,2.05466481,,,
